instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_group,temp_group
15370,2012-10-07,Winter,2012,October,14,0,Sunday,0,2,18.04,21.97,67.0,0.0,71,243,314,Afternoon,Warm
15371,2012-10-07,Winter,2012,October,15,0,Sunday,0,3,17.22,21.21,77.0,8.9981,74,232,306,Afternoon,Chilly
15372,2012-10-07,Winter,2012,October,16,0,Sunday,0,3,16.400000000000002,20.455000000000002,82.0,11.0014,87,246,333,Afternoon,Chilly
15373,2012-10-07,Winter,2012,October,17,0,Sunday,0,3,16.400000000000002,20.455000000000002,82.0,15.001299999999999,35,122,157,Afternoon,Chilly
15374,2012-10-07,Winter,2012,October,18,0,Sunday,0,3,16.400000000000002,20.455000000000002,82.0,12.998000000000001,24,82,106,Afternoon,Chilly
15375,2012-10-07,Winter,2012,October,19,0,Sunday,0,2,16.400000000000002,20.455000000000002,82.0,7.0015,17,97,114,Afternoon,Chilly
15376,2012-10-07,Winter,2012,October,20,0,Sunday,0,1,16.400000000000002,20.455000000000002,82.0,8.9981,19,97,116,Afternoon,Chilly
15377,2012-10-07,Winter,2012,October,21,0,Sunday,0,1,15.58,19.695,87.0,7.0015,22,91,113,Afternoon,Chilly
15378,2012-10-07,Winter,2012,October,22,0,Sunday,0,1,15.58,19.695,87.0,8.9981,7,72,79,Afternoon,Chilly
15379,2012-10-07,Winter,2012,October,23,0,Sunday,0,1,14.76,17.424999999999997,93.0,8.9981,12,68,80,Afternoon,Chilly
15380,2012-10-08,Winter,2012,October,0,1,Monday,0,1,15.58,19.695,76.0,19.0012,7,44,51,Evening,Chilly
15381,2012-10-08,Winter,2012,October,1,1,Monday,0,1,13.940000000000001,16.665,87.0,11.0014,2,35,37,Evening,Chilly
15382,2012-10-08,Winter,2012,October,2,1,Monday,0,1,13.940000000000001,16.665,81.0,12.998000000000001,3,12,15,Evening,Chilly
15383,2012-10-08,Winter,2012,October,3,1,Monday,0,1,13.940000000000001,17.424999999999997,81.0,7.0015,2,8,10,Evening,Chilly
15384,2012-10-08,Winter,2012,October,4,1,Monday,0,1,13.120000000000001,16.665,87.0,8.9981,1,6,7,Evening,Chilly
15385,2012-10-08,Winter,2012,October,5,1,Monday,0,1,13.940000000000001,15.909999999999998,76.0,15.001299999999999,2,17,19,Morning,Chilly
15386,2012-10-08,Winter,2012,October,6,1,Monday,0,1,13.940000000000001,17.424999999999997,76.0,7.0015,5,54,59,Morning,Chilly
15387,2012-10-08,Winter,2012,October,7,1,Monday,0,2,13.940000000000001,16.665,76.0,11.0014,3,151,154,Morning,Chilly
15388,2012-10-08,Winter,2012,October,8,1,Monday,0,2,14.76,17.424999999999997,71.0,15.001299999999999,23,374,397,Morning,Chilly
15389,2012-10-08,Winter,2012,October,9,1,Monday,0,2,15.58,19.695,66.0,11.0014,59,273,332,Morning,Chilly
15390,2012-10-08,Winter,2012,October,10,1,Monday,0,2,15.58,19.695,68.0,8.9981,69,229,298,Morning,Chilly
15391,2012-10-08,Winter,2012,October,11,1,Monday,0,2,16.400000000000002,20.455000000000002,62.0,6.0032,72,236,308,Afternoon,Chilly
15392,2012-10-08,Winter,2012,October,12,1,Monday,0,2,17.22,21.21,63.0,11.0014,74,267,341,Afternoon,Chilly
15393,2012-10-08,Winter,2012,October,13,1,Monday,0,2,17.22,21.21,62.0,12.998000000000001,82,323,405,Afternoon,Chilly
15394,2012-10-08,Winter,2012,October,14,1,Monday,0,2,17.22,21.21,57.99999999999999,7.0015,121,299,420,Afternoon,Chilly
15395,2012-10-08,Winter,2012,October,15,1,Monday,0,3,17.22,21.21,57.99999999999999,12.998000000000001,76,294,370,Afternoon,Chilly
15396,2012-10-08,Winter,2012,October,16,1,Monday,0,3,17.22,21.21,57.99999999999999,12.998000000000001,61,316,377,Afternoon,Chilly
15397,2012-10-08,Winter,2012,October,17,1,Monday,0,2,17.22,21.21,66.0,16.997899999999998,81,416,497,Afternoon,Chilly
15398,2012-10-08,Winter,2012,October,18,1,Monday,0,2,17.22,21.21,66.0,19.0012,41,415,456,Afternoon,Chilly
15399,2012-10-08,Winter,2012,October,19,1,Monday,0,2,16.400000000000002,20.455000000000002,71.0,16.997899999999998,38,333,371,Afternoon,Chilly
15400,2012-10-08,Winter,2012,October,20,1,Monday,0,3,16.400000000000002,20.455000000000002,71.0,15.001299999999999,20,207,227,Afternoon,Chilly
15401,2012-10-08,Winter,2012,October,21,1,Monday,0,2,16.400000000000002,20.455000000000002,76.0,15.001299999999999,17,134,151,Afternoon,Chilly
15402,2012-10-08,Winter,2012,October,22,1,Monday,0,3,16.400000000000002,20.455000000000002,76.0,16.997899999999998,6,101,107,Afternoon,Chilly
15403,2012-10-08,Winter,2012,October,23,1,Monday,0,2,16.400000000000002,20.455000000000002,71.0,15.001299999999999,9,60,69,Afternoon,Chilly
15404,2012-10-09,Winter,2012,October,0,0,Tuesday,1,2,15.58,19.695,82.0,15.001299999999999,9,22,31,Evening,Chilly
15405,2012-10-09,Winter,2012,October,1,0,Tuesday,1,3,14.76,17.424999999999997,87.0,15.001299999999999,0,13,13,Evening,Chilly
15406,2012-10-09,Winter,2012,October,2,0,Tuesday,1,3,14.76,16.665,87.0,16.997899999999998,2,5,7,Evening,Chilly
15407,2012-10-09,Winter,2012,October,3,0,Tuesday,1,3,14.76,16.665,87.0,19.0012,0,3,3,Evening,Chilly
15408,2012-10-09,Winter,2012,October,4,0,Tuesday,1,3,14.76,17.424999999999997,87.0,11.0014,1,6,7,Evening,Chilly
15409,2012-10-09,Winter,2012,October,5,0,Tuesday,1,2,15.58,19.695,82.0,12.998000000000001,0,19,19,Morning,Chilly
15410,2012-10-09,Winter,2012,October,6,0,Tuesday,1,2,15.58,19.695,82.0,16.997899999999998,2,141,143,Morning,Chilly
15411,2012-10-09,Winter,2012,October,7,0,Tuesday,1,1,15.58,19.695,83.0,16.997899999999998,5,357,362,Morning,Chilly
15412,2012-10-09,Winter,2012,October,8,0,Tuesday,1,2,17.22,21.21,80.0,12.998000000000001,15,698,713,Morning,Chilly
15413,2012-10-09,Winter,2012,October,9,0,Tuesday,1,2,17.22,21.21,77.0,15.001299999999999,37,345,382,Morning,Chilly
15414,2012-10-09,Winter,2012,October,10,0,Tuesday,1,2,18.04,21.97,75.0,15.001299999999999,33,131,164,Morning,Warm
15415,2012-10-09,Winter,2012,October,11,0,Tuesday,1,2,19.68,23.485,69.0,12.998000000000001,37,156,193,Afternoon,Warm
15416,2012-10-09,Winter,2012,October,12,0,Tuesday,1,2,19.68,23.485,69.0,12.998000000000001,43,217,260,Afternoon,Warm
15417,2012-10-09,Winter,2012,October,13,0,Tuesday,1,2,20.5,24.240000000000002,67.0,8.9981,54,184,238,Afternoon,Warm
15418,2012-10-09,Winter,2012,October,14,0,Tuesday,1,2,22.14,25.759999999999998,64.0,12.998000000000001,43,201,244,Afternoon,Warm
15419,2012-10-09,Winter,2012,October,15,0,Tuesday,1,2,21.32,25.0,63.0,11.0014,59,195,254,Afternoon,Warm
15420,2012-10-09,Winter,2012,October,16,0,Tuesday,1,2,20.5,24.240000000000002,72.0,11.0014,70,354,424,Afternoon,Warm
15421,2012-10-09,Winter,2012,October,17,0,Tuesday,1,2,21.32,25.0,68.0,11.0014,73,733,806,Afternoon,Warm
15422,2012-10-09,Winter,2012,October,18,0,Tuesday,1,2,20.5,24.240000000000002,72.0,15.001299999999999,26,758,784,Afternoon,Warm
15423,2012-10-09,Winter,2012,October,19,0,Tuesday,1,2,20.5,24.240000000000002,72.0,11.0014,31,483,514,Afternoon,Warm
15424,2012-10-09,Winter,2012,October,20,0,Tuesday,1,2,20.5,24.240000000000002,72.0,11.0014,30,330,360,Afternoon,Warm
15425,2012-10-09,Winter,2012,October,21,0,Tuesday,1,2,19.68,23.485,77.0,8.9981,16,209,225,Afternoon,Warm
15426,2012-10-09,Winter,2012,October,22,0,Tuesday,1,2,19.68,23.485,77.0,6.0032,7,155,162,Afternoon,Warm
15427,2012-10-09,Winter,2012,October,23,0,Tuesday,1,2,19.68,23.485,77.0,6.0032,8,76,84,Afternoon,Warm
15428,2012-10-10,Winter,2012,October,0,0,Wednesday,1,2,18.86,22.725,88.0,6.0032,0,33,33,Evening,Warm
15429,2012-10-10,Winter,2012,October,1,0,Wednesday,1,2,18.86,22.725,88.0,0.0,2,6,8,Evening,Warm
15430,2012-10-10,Winter,2012,October,2,0,Wednesday,1,2,18.86,22.725,88.0,0.0,2,6,8,Evening,Warm
15431,2012-10-10,Winter,2012,October,3,0,Wednesday,1,2,18.86,22.725,88.0,0.0,0,6,6,Evening,Warm
15432,2012-10-10,Winter,2012,October,4,0,Wednesday,1,2,18.86,22.725,88.0,7.0015,0,6,6,Evening,Warm
15433,2012-10-10,Winter,2012,October,5,0,Wednesday,1,2,18.86,22.725,88.0,6.0032,2,38,40,Morning,Warm
15434,2012-10-10,Winter,2012,October,6,0,Wednesday,1,2,18.86,22.725,88.0,6.0032,3,172,175,Morning,Warm
15435,2012-10-10,Winter,2012,October,7,0,Wednesday,1,1,18.86,22.725,82.0,7.0015,9,498,507,Morning,Warm
15436,2012-10-10,Winter,2012,October,8,0,Wednesday,1,1,20.5,24.240000000000002,77.0,11.0014,33,806,839,Morning,Warm
15437,2012-10-10,Winter,2012,October,9,0,Wednesday,1,1,22.14,25.759999999999998,60.0,19.0012,35,331,366,Morning,Warm
15438,2012-10-10,Winter,2012,October,10,0,Wednesday,1,1,22.96,26.515,52.0,19.999499999999998,27,190,217,Morning,Warm
15439,2012-10-10,Winter,2012,October,11,0,Wednesday,1,1,22.14,25.759999999999998,52.0,12.998000000000001,53,238,291,Afternoon,Warm
15440,2012-10-10,Winter,2012,October,12,0,Wednesday,1,1,22.14,25.759999999999998,56.00000000000001,15.001299999999999,78,312,390,Afternoon,Warm
15441,2012-10-10,Winter,2012,October,13,0,Wednesday,1,1,22.96,26.515,49.0,0.0,60,237,297,Afternoon,Warm
15442,2012-10-10,Winter,2012,October,14,0,Wednesday,1,1,24.599999999999998,31.06,40.0,11.0014,63,208,271,Afternoon,Hot
15443,2012-10-10,Winter,2012,October,15,0,Wednesday,1,1,24.599999999999998,31.06,40.0,11.0014,58,261,319,Afternoon,Hot
15444,2012-10-10,Winter,2012,October,16,0,Wednesday,1,1,24.599999999999998,31.06,40.0,15.001299999999999,92,474,566,Afternoon,Hot
15445,2012-10-10,Winter,2012,October,17,0,Wednesday,1,1,23.779999999999998,27.275,43.0,15.001299999999999,91,857,948,Afternoon,Warm
15446,2012-10-10,Winter,2012,October,18,0,Wednesday,1,2,22.96,26.515,49.0,11.0014,57,787,844,Afternoon,Warm
15447,2012-10-10,Winter,2012,October,19,0,Wednesday,1,2,22.96,26.515,46.0,39.000699999999995,32,534,566,Afternoon,Warm
15448,2012-10-10,Winter,2012,October,20,0,Wednesday,1,1,21.32,25.0,48.0,32.9975,21,371,392,Afternoon,Warm
15449,2012-10-10,Winter,2012,October,21,0,Wednesday,1,1,20.5,24.240000000000002,51.0,23.9994,18,251,269,Afternoon,Warm
15450,2012-10-10,Winter,2012,October,22,0,Wednesday,1,1,18.86,22.725,55.00000000000001,19.999499999999998,27,170,197,Afternoon,Warm
15451,2012-10-10,Winter,2012,October,23,0,Wednesday,1,1,18.04,21.97,57.99999999999999,12.998000000000001,17,119,136,Afternoon,Warm
15452,2012-10-11,Winter,2012,October,0,0,Thursday,1,1,18.04,21.97,51.0,8.9981,1,41,42,Evening,Warm
15453,2012-10-11,Winter,2012,October,1,0,Thursday,1,1,18.04,21.97,47.0,12.998000000000001,1,10,11,Evening,Warm
15454,2012-10-11,Winter,2012,October,2,0,Thursday,1,1,17.22,21.21,50.0,8.9981,4,7,11,Evening,Chilly
15455,2012-10-11,Winter,2012,October,3,0,Thursday,1,1,17.22,21.21,47.0,19.999499999999998,0,3,3,Evening,Chilly
15456,2012-10-11,Winter,2012,October,4,0,Thursday,1,1,16.400000000000002,20.455000000000002,50.0,16.997899999999998,0,10,10,Evening,Chilly
15457,2012-10-11,Winter,2012,October,5,0,Thursday,1,1,14.76,17.424999999999997,50.0,11.0014,0,42,42,Morning,Chilly
15458,2012-10-11,Winter,2012,October,6,0,Thursday,1,1,14.76,17.424999999999997,50.0,11.0014,1,158,159,Morning,Chilly
15459,2012-10-11,Winter,2012,October,7,0,Thursday,1,1,14.76,16.665,50.0,16.997899999999998,11,467,478,Morning,Chilly
15460,2012-10-11,Winter,2012,October,8,0,Thursday,1,1,15.58,19.695,46.0,26.0027,25,773,798,Morning,Chilly
15461,2012-10-11,Winter,2012,October,9,0,Thursday,1,1,16.400000000000002,20.455000000000002,43.0,26.0027,27,328,355,Morning,Chilly
15462,2012-10-11,Winter,2012,October,10,0,Thursday,1,1,18.04,21.97,41.0,23.9994,39,165,204,Morning,Warm
15463,2012-10-11,Winter,2012,October,11,0,Thursday,1,1,18.86,22.725,36.0,0.0,76,175,251,Afternoon,Warm
15464,2012-10-11,Winter,2012,October,12,0,Thursday,1,1,18.86,22.725,36.0,0.0,47,279,326,Afternoon,Warm
15465,2012-10-11,Winter,2012,October,13,0,Thursday,1,1,20.5,24.240000000000002,31.0,7.0015,48,243,291,Afternoon,Warm
15466,2012-10-11,Winter,2012,October,14,0,Thursday,1,1,21.32,25.0,32.0,6.0032,78,270,348,Afternoon,Warm
15467,2012-10-11,Winter,2012,October,15,0,Thursday,1,1,21.32,25.0,34.0,11.0014,102,358,460,Afternoon,Warm
15468,2012-10-11,Winter,2012,October,16,0,Thursday,1,1,20.5,24.240000000000002,36.0,8.9981,68,413,481,Afternoon,Warm
15469,2012-10-11,Winter,2012,October,17,0,Thursday,1,1,20.5,24.240000000000002,39.0,19.0012,90,737,827,Afternoon,Warm
15470,2012-10-11,Winter,2012,October,18,0,Thursday,1,1,18.86,22.725,44.0,11.0014,64,628,692,Afternoon,Warm
15471,2012-10-11,Winter,2012,October,19,0,Thursday,1,1,18.04,21.97,51.0,8.9981,81,662,743,Afternoon,Warm
15472,2012-10-11,Winter,2012,October,20,0,Thursday,1,1,17.22,21.21,62.0,11.0014,27,388,415,Afternoon,Chilly
15473,2012-10-11,Winter,2012,October,21,0,Thursday,1,1,17.22,21.21,62.0,8.9981,24,236,260,Afternoon,Chilly
15474,2012-10-11,Winter,2012,October,22,0,Thursday,1,1,16.400000000000002,20.455000000000002,66.0,11.0014,10,167,177,Afternoon,Chilly
15475,2012-10-11,Winter,2012,October,23,0,Thursday,1,1,17.22,21.21,57.99999999999999,6.0032,10,176,186,Afternoon,Chilly
15476,2012-10-12,Winter,2012,October,0,0,Friday,1,1,16.400000000000002,20.455000000000002,66.0,7.0015,8,60,68,Evening,Chilly
15477,2012-10-12,Winter,2012,October,1,0,Friday,1,1,16.400000000000002,20.455000000000002,66.0,6.0032,8,29,37,Evening,Chilly
15478,2012-10-12,Winter,2012,October,2,0,Friday,1,1,16.400000000000002,20.455000000000002,66.0,6.0032,0,16,16,Evening,Chilly
15479,2012-10-12,Winter,2012,October,3,0,Friday,1,1,14.76,18.18,76.0,6.0032,0,6,6,Evening,Chilly
15480,2012-10-12,Winter,2012,October,4,0,Friday,1,1,14.76,18.18,76.0,7.0015,0,8,8,Evening,Chilly
15481,2012-10-12,Winter,2012,October,5,0,Friday,1,1,14.76,18.18,81.0,6.0032,2,33,35,Morning,Chilly
15482,2012-10-12,Winter,2012,October,6,0,Friday,1,1,13.940000000000001,17.424999999999997,81.0,6.0032,3,140,143,Morning,Chilly
15483,2012-10-12,Winter,2012,October,7,0,Friday,1,1,14.76,18.18,81.0,6.0032,8,384,392,Morning,Chilly
15484,2012-10-12,Winter,2012,October,8,0,Friday,1,1,17.22,21.21,71.0,6.0032,34,711,745,Morning,Chilly
15485,2012-10-12,Winter,2012,October,9,0,Friday,1,1,20.5,24.240000000000002,39.0,19.999499999999998,26,374,400,Morning,Warm
15486,2012-10-12,Winter,2012,October,10,0,Friday,1,1,21.32,25.0,36.0,19.999499999999998,75,200,275,Morning,Warm
15487,2012-10-12,Winter,2012,October,11,0,Friday,1,1,22.14,25.759999999999998,37.0,23.9994,61,252,313,Afternoon,Warm
15488,2012-10-12,Winter,2012,October,12,0,Friday,1,1,22.14,25.759999999999998,39.0,31.0009,75,312,387,Afternoon,Warm
15489,2012-10-12,Winter,2012,October,13,0,Friday,1,1,22.96,26.515,37.0,26.0027,81,300,381,Afternoon,Warm
15490,2012-10-12,Winter,2012,October,14,0,Friday,1,1,22.96,26.515,37.0,31.0009,109,262,371,Afternoon,Warm
15491,2012-10-12,Winter,2012,October,15,0,Friday,1,1,21.32,25.0,42.0,30.002599999999997,138,317,455,Afternoon,Warm
15492,2012-10-12,Winter,2012,October,16,0,Friday,1,1,18.86,22.725,41.0,23.9994,108,412,520,Afternoon,Warm
15493,2012-10-12,Winter,2012,October,17,0,Friday,1,1,18.86,22.725,38.0,26.0027,131,706,837,Afternoon,Warm
15494,2012-10-12,Winter,2012,October,18,0,Friday,1,1,18.04,21.97,38.0,19.999499999999998,76,566,642,Afternoon,Warm
15495,2012-10-12,Winter,2012,October,19,0,Friday,1,1,17.22,21.21,41.0,15.001299999999999,40,453,493,Afternoon,Chilly
15496,2012-10-12,Winter,2012,October,20,0,Friday,1,1,17.22,21.21,47.0,8.9981,28,280,308,Afternoon,Chilly
15497,2012-10-12,Winter,2012,October,21,0,Friday,1,1,16.400000000000002,20.455000000000002,54.0,12.998000000000001,21,169,190,Afternoon,Chilly
15498,2012-10-12,Winter,2012,October,22,0,Friday,1,1,16.400000000000002,20.455000000000002,47.0,19.999499999999998,17,143,160,Afternoon,Chilly
15499,2012-10-12,Winter,2012,October,23,0,Friday,1,1,14.76,17.424999999999997,56.99999999999999,12.998000000000001,11,89,100,Afternoon,Chilly
15500,2012-10-13,Winter,2012,October,0,0,Saturday,0,1,14.76,18.18,56.99999999999999,6.0032,31,218,249,Evening,Chilly
15501,2012-10-13,Winter,2012,October,1,0,Saturday,0,1,13.940000000000001,16.665,53.0,8.9981,23,123,146,Evening,Chilly
15502,2012-10-13,Winter,2012,October,2,0,Saturday,0,1,13.940000000000001,16.665,53.0,12.998000000000001,7,60,67,Evening,Chilly
15503,2012-10-13,Winter,2012,October,3,0,Saturday,0,1,13.120000000000001,15.15,66.0,15.001299999999999,2,13,15,Evening,Chilly
15504,2012-10-13,Winter,2012,October,4,0,Saturday,0,1,12.299999999999999,15.15,65.0,11.0014,2,9,11,Evening,Chilly
15505,2012-10-13,Winter,2012,October,5,0,Saturday,0,1,12.299999999999999,14.395,61.0,12.998000000000001,0,11,11,Morning,Chilly
15506,2012-10-13,Winter,2012,October,6,0,Saturday,0,1,12.299999999999999,14.395,61.0,12.998000000000001,5,23,28,Morning,Chilly
15507,2012-10-13,Winter,2012,October,7,0,Saturday,0,1,12.299999999999999,15.15,61.0,11.0014,10,60,70,Morning,Chilly
15508,2012-10-13,Winter,2012,October,8,0,Saturday,0,1,13.940000000000001,17.424999999999997,53.0,7.0015,23,151,174,Morning,Chilly
15509,2012-10-13,Winter,2012,October,9,0,Saturday,0,1,14.76,18.18,50.0,6.0032,46,220,266,Morning,Chilly
15510,2012-10-13,Winter,2012,October,10,0,Saturday,0,1,16.400000000000002,20.455000000000002,43.0,0.0,82,265,347,Morning,Chilly
15511,2012-10-13,Winter,2012,October,11,0,Saturday,0,1,17.22,21.21,35.0,8.9981,192,335,527,Afternoon,Chilly
15512,2012-10-13,Winter,2012,October,12,0,Saturday,0,1,18.04,21.97,35.0,0.0,202,371,573,Afternoon,Warm
15513,2012-10-13,Winter,2012,October,13,0,Saturday,0,1,18.86,22.725,36.0,12.998000000000001,235,435,670,Afternoon,Warm
15514,2012-10-13,Winter,2012,October,14,0,Saturday,0,1,19.68,23.485,33.0,12.998000000000001,243,354,597,Afternoon,Warm
15515,2012-10-13,Winter,2012,October,15,0,Saturday,0,1,20.5,24.240000000000002,36.0,12.998000000000001,251,364,615,Afternoon,Warm
15516,2012-10-13,Winter,2012,October,16,0,Saturday,0,1,20.5,24.240000000000002,31.0,12.998000000000001,294,343,637,Afternoon,Warm
15517,2012-10-13,Winter,2012,October,17,0,Saturday,0,1,18.86,22.725,38.0,11.0014,193,335,528,Afternoon,Warm
15518,2012-10-13,Winter,2012,October,18,0,Saturday,0,1,18.86,22.725,44.0,8.9981,174,299,473,Afternoon,Warm
15519,2012-10-13,Winter,2012,October,19,0,Saturday,0,1,18.04,21.97,44.0,11.0014,73,259,332,Afternoon,Warm
15520,2012-10-13,Winter,2012,October,20,0,Saturday,0,1,16.400000000000002,20.455000000000002,54.0,6.0032,57,198,255,Afternoon,Chilly
15521,2012-10-13,Winter,2012,October,21,0,Saturday,0,1,16.400000000000002,20.455000000000002,57.99999999999999,12.998000000000001,47,157,204,Afternoon,Chilly
15522,2012-10-13,Winter,2012,October,22,0,Saturday,0,1,16.400000000000002,20.455000000000002,62.0,0.0,33,156,189,Afternoon,Chilly
15523,2012-10-13,Winter,2012,October,23,0,Saturday,0,1,17.22,21.21,57.99999999999999,19.999499999999998,27,98,125,Afternoon,Chilly
15524,2012-10-14,Winter,2012,October,0,0,Sunday,0,1,16.400000000000002,20.455000000000002,71.0,16.997899999999998,8,103,111,Evening,Chilly
15525,2012-10-14,Winter,2012,October,1,0,Sunday,0,1,17.22,21.21,77.0,19.0012,16,96,112,Evening,Chilly
15526,2012-10-14,Winter,2012,October,2,0,Sunday,0,1,16.400000000000002,20.455000000000002,76.0,6.0032,8,58,66,Evening,Chilly
15527,2012-10-14,Winter,2012,October,3,0,Sunday,0,1,17.22,21.21,77.0,19.999499999999998,3,25,28,Evening,Chilly
15528,2012-10-14,Winter,2012,October,4,0,Sunday,0,1,17.22,21.21,77.0,19.0012,2,10,12,Evening,Chilly
15529,2012-10-14,Winter,2012,October,5,0,Sunday,0,1,16.400000000000002,20.455000000000002,82.0,12.998000000000001,5,6,11,Morning,Chilly
15530,2012-10-14,Winter,2012,October,6,0,Sunday,0,1,16.400000000000002,20.455000000000002,82.0,11.0014,4,20,24,Morning,Chilly
15531,2012-10-14,Winter,2012,October,7,0,Sunday,0,1,17.22,21.21,82.0,15.001299999999999,7,44,51,Morning,Chilly
15532,2012-10-14,Winter,2012,October,8,0,Sunday,0,1,18.04,21.97,77.0,12.998000000000001,28,104,132,Morning,Warm
15533,2012-10-14,Winter,2012,October,9,0,Sunday,0,2,19.68,23.485,67.0,19.0012,62,161,223,Morning,Warm
15534,2012-10-14,Winter,2012,October,10,0,Sunday,0,1,22.14,25.759999999999998,56.00000000000001,12.998000000000001,150,278,428,Morning,Warm
15535,2012-10-14,Winter,2012,October,11,0,Sunday,0,1,22.96,26.515,52.0,19.999499999999998,156,338,494,Afternoon,Warm
15536,2012-10-14,Winter,2012,October,12,0,Sunday,0,1,25.419999999999998,31.06,46.0,22.0028,200,362,562,Afternoon,Hot
15537,2012-10-14,Winter,2012,October,13,0,Sunday,0,1,26.240000000000002,31.06,41.0,30.002599999999997,218,401,619,Afternoon,Hot
15538,2012-10-14,Winter,2012,October,14,0,Sunday,0,1,27.060000000000002,31.06,39.0,27.999299999999998,249,368,617,Afternoon,Hot
15539,2012-10-14,Winter,2012,October,15,0,Sunday,0,1,27.060000000000002,31.06,39.0,27.999299999999998,213,355,568,Afternoon,Hot
15540,2012-10-14,Winter,2012,October,16,0,Sunday,0,1,26.240000000000002,31.06,41.0,19.999499999999998,203,378,581,Afternoon,Hot
15541,2012-10-14,Winter,2012,October,17,0,Sunday,0,1,26.240000000000002,31.06,44.0,12.998000000000001,193,346,539,Afternoon,Hot
15542,2012-10-14,Winter,2012,October,18,0,Sunday,0,1,23.779999999999998,27.275,60.0,16.997899999999998,134,319,453,Afternoon,Warm
15543,2012-10-14,Winter,2012,October,19,0,Sunday,0,1,22.96,26.515,64.0,15.001299999999999,68,268,336,Afternoon,Warm
15544,2012-10-14,Winter,2012,October,20,0,Sunday,0,1,22.14,25.759999999999998,73.0,15.001299999999999,48,198,246,Afternoon,Warm
15545,2012-10-14,Winter,2012,October,21,0,Sunday,0,1,22.96,26.515,73.0,30.002599999999997,40,156,196,Afternoon,Warm
15546,2012-10-14,Winter,2012,October,22,0,Sunday,0,1,22.96,26.515,73.0,26.0027,38,87,125,Afternoon,Warm
15547,2012-10-14,Winter,2012,October,23,0,Sunday,0,2,22.96,26.515,68.0,19.0012,27,78,105,Afternoon,Warm
15548,2012-10-15,Winter,2012,October,0,0,Monday,1,2,22.96,26.515,73.0,16.997899999999998,17,31,48,Evening,Warm
15549,2012-10-15,Winter,2012,October,1,0,Monday,1,2,23.779999999999998,27.275,64.0,26.0027,5,24,29,Evening,Warm
15550,2012-10-15,Winter,2012,October,2,0,Monday,1,2,23.779999999999998,27.275,64.0,23.9994,1,5,6,Evening,Warm
15551,2012-10-15,Winter,2012,October,3,0,Monday,1,2,22.96,26.515,73.0,16.997899999999998,2,2,4,Evening,Warm
15552,2012-10-15,Winter,2012,October,4,0,Monday,1,2,22.96,26.515,68.0,15.001299999999999,1,9,10,Evening,Warm
